Year,Rank,"Pos
Rank",Draft_Rank,Player,Round,Pick,Tm,Draft Year,Pos,Age,To,All_Pro,Pro_Bowl,Starter_years,Games_Played,Passing_Comp,Pass_att,Pass_yards,Pass_TD,Pass_Int,Rush_att,Rush_yards,Rush_TD,Rec_rec,Rec_yards,Rec_TD,College/Univ,Total Fantasy Points,Fantasy Points Per Game
2019,19,9,2.07,Mecole Hardman,2.0,56.0,KAN,2019.0,WR,21.0,2023.0,0.0,1.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,21.0,128.0,2.0,166.0,2212.0,16.0,Georgia,425.0,6.25
2019,20,8,2.08,Alexander Mattison,3.0,102.0,MIN,2019.0,RB,21.0,2023.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,584.0,2370.0,11.0,100.0,718.0,6.0,Boise St.,460.8,6.144
2019,21,10,2.09,Miles Boykin,3.0,93.0,BAL,2019.0,WR,22.0,2023.0,0.0,0.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,498.0,7.0,Notre Dame,110.80000000000001,1.5178082191780824
2019,22,11,2.1,Terry McLaurin,3.0,76.0,WAS,2019.0,WR,23.0,2023.0,0.0,1.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,10.0,71.0,0.0,378.0,5283.0,25.0,Ohio St.,874.4000000000001,10.930000000000001
2019,23,12,2.11,Hakeem Butler,4.0,103.0,ARI,2019.0,WR,23.0,2020.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iowa St.,0.0,0.0
2019,24,9,2.12,Darwin Thompson,6.0,214.0,KAN,2019.0,RB,22.0,2020.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,2.0,16.0,108.0,1.0,Utah St.,59.3,2.2807692307692307
2019,25,3,3.01,Irv Smith Jr,2.0,50.0,MIN,2019.0,TE,21.0,2023.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,973.0,10.0,Alabama,211.8,4.322448979591837
2019,26,13,3.02,Diontae Johnson,3.0,66.0,PIT,2019.0,WR,23.0,2023.0,0.0,1.0,4.0,77.0,0.0,0.0,0.0,0.0,0.0,19.0,134.0,0.0,391.0,4363.0,25.0,Toledo,795.2,10.327272727272728
2019,27,14,3.03,KeeSean Johnson,6.0,174.0,ARI,2019.0,WR,22.0,2021.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,36.0,360.0,1.0,Fresno St.,60.3,3.3499999999999996
2019,28,10,3.04,Benny Snell,,,,,,,,,,,,,,,,,,,,,,,,,
2019,29,11,3.05,Dexter Williams,6.0,194.0,GNB,2019.0,RB,22.0,2020.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,0.0,0.0,0.0,Notre Dame,1.9000000000000001,0.27142857142857146
2019,30,12,3.06,Tony Pollard,4.0,128.0,DAL,2019.0,RB,22.0,2023.0,0.0,1.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,762.0,3621.0,23.0,176.0,1319.0,5.0,Memphis,750.0,9.49367088607595
2019,31,2,3.07,Dwayne Haskins,1.0,15.0,WAS,2019.0,QB,22.0,2020.0,0.0,0.0,0.0,16.0,267.0,444.0,2804.0,12.0,14.0,40.0,147.0,1.0,0.0,0.0,0.0,Ohio St.,345.1,21.56875
2019,32,13,3.08,Bryce Love,4.0,112.0,WAS,2019.0,RB,22.0,,0.0,0.0,0.0,,,,,,,,,,,,,Stanford,,
2019,33,14,3.09,Ryquell Armstead,5.0,140.0,JAX,2019.0,RB,22.0,2021.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,50.0,188.0,0.0,17.0,160.0,2.0,Temple,55.3,3.072222222222222
2019,34,15,3.1,Hunter Renfrow,5.0,149.0,OAK,2019.0,WR,23.0,2023.0,0.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,269.0,2884.0,17.0,Clemson,525.2,7.194520547945206
2019,35,4,3.11,Jace Sternberger,3.0,75.0,GNB,2019.0,TE,23.0,2020.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,114.0,1.0,Texas A&M,23.4,1.2999999999999998
2019,36,16,3.12,Preston Williams,,,,,,,,,,,,,,,,,,,,,,,,,
2019,37,5,4.01,Dawson Knox,3.0,96.0,BUF,2019.0,TE,22.0,2023.0,0.0,1.0,4.0,69.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,171.0,1966.0,22.0,Mississippi,415.40000000000003,6.020289855072464
2019,38,17,4.02,Jalen Hurd,3.0,67.0,SFO,2019.0,WR,23.0,,0.0,0.0,0.0,,,,,,,,,,,,,Baylor,,
2019,39,3,4.03,Daniel Jones,1.0,6.0,NYG,2019.0,QB,22.0,2023.0,0.0,0.0,4.0,60.0,1221.0,1900.0,12512.0,62.0,40.0,332.0,1914.0,13.0,1.0,16.0,0.0,Duke,1814.7,30.245
2019,40,15,4.04,Rodney Anderson,6.0,211.0,CIN,2019.0,RB,22.0,,0.0,0.0,0.0,,,,,,,,,,,,,Oklahoma,,
2019,41,16,4.05,Bruce Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
2019,42,17,4.06,Damarea Crockett,,,,,,,,,,,,,,,,,,,,,,,,,
2019,43,18,4.07,Qadree Ollison,5.0,152.0,ATL,2019.0,RB,22.0,2023.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,44.0,158.0,5.0,5.0,19.0,0.0,Pittsburgh,50.199999999999996,2.0916666666666663
2019,44,19,4.08,Mike Weber,7.0,218.0,DAL,2019.0,RB,22.0,,0.0,0.0,0.0,,,,,,,,,,,,,Ohio St.,,
2019,45,18,4.09,Kelvin Harmon,6.0,206.0,WAS,2019.0,WR,22.0,2019.0,0.0,0.0,1.0,16.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,30.0,365.0,0.0,North Carolina St.,52.6,3.2875
2019,46,20,4.1,Jordan Scarlett,5.0,154.0,CAR,2019.0,RB,23.0,2021.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,Florida,0.9,0.09
2019,47,19,4.11,Gary Jennings,,,,,,,,,,,,,,,,,,,,,,,,,
2019,48,20,4.12,Jakobi Meyers,,,,,,,,,,,,,,,,,,,,,,,,,
2019,49,21,5.01,Elijah Holyfield,,,,,,,,,,,,,,,,,,,,,,,,,
2019,50,21,5.02,Darius Slayton,5.0,171.0,NYG,2019.0,WR,22.0,2023.0,0.0,0.0,3.0,76.0,0.0,0.0,0.0,0.0,0.0,3.0,-14.0,0.0,220.0,3324.0,19.0,Auburn,555.0,7.302631578947368
2019,51,22,5.03,Ty Johnson,6.0,186.0,DET,2019.0,RB,21.0,2023.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,238.0,1057.0,4.0,93.0,730.0,4.0,Maryland,273.2,3.7944444444444443
2019,52,6,5.04,Josh Oliver,3.0,69.0,JAX,2019.0,TE,22.0,2023.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,443.0,4.0,San Jose St.,92.30000000000001,1.7750000000000001
2019,53,22,5.05,Juwann Winfree,6.0,187.0,DEN,2019.0,WR,23.0,2023.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,75.0,0.0,Colorado,12.0,0.5217391304347826
2019,54,23,5.06,Riley Ridley,4.0,126.0,CHI,2019.0,WR,23.0,2020.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,108.0,0.0,Georgia,15.8,1.58
2019,55,23,5.07,Trayveon Williams,6.0,182.0,CIN,2019.0,RB,21.0,2023.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,62.0,307.0,0.0,15.0,74.0,0.0,Texas A&M,45.6,0.8941176470588236
2019,56,7,5.08,Kahale Warring,3.0,86.0,HOU,2019.0,TE,22.0,2021.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.0,San Diego St.,5.0,0.5555555555555556
2019,57,24,5.09,Emmanuel Butler,,,,,,,,,,,,,,,,,,,,,,,,,
2019,58,25,5.1,Stanley Morgan,,,,,,,,,,,,,,,,,,,,,,,,,
2019,59,4,5.11,Will Grier,3.0,100.0,CAR,2019.0,QB,24.0,2019.0,0.0,0.0,0.0,2.0,28.0,52.0,228.0,0.0,4.0,7.0,22.0,0.0,0.0,0.0,0.0,West Virginia,17.0,8.5
2020,1,1,1.01,Clyde Edwards-Helaire,1.0,32.0,KAN,2020.0,RB,21.0,2023.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,441.0,1845.0,12.0,89.0,765.0,7.0,LSU,419.5,8.739583333333334
2020,2,2,1.02,Jonathan Taylor,2.0,41.0,IND,2020.0,RB,21.0,2023.0,1.0,1.0,3.0,53.0,0.0,0.0,0.0,0.0,0.0,925.0,4582.0,40.0,123.0,955.0,4.0,Wisconsin,879.2,16.58867924528302
2020,3,3,1.03,JK Dobbins,2.0,55.0,BAL,2020.0,RB,21.0,2023.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,234.0,1347.0,12.0,27.0,177.0,1.0,Ohio St.,243.9,10.1625
2020,4,4,1.04,D'Andre Swift,2.0,35.0,DET,2020.0,RB,21.0,2023.0,0.0,1.0,0.0,56.0,0.0,1.0,0.0,0.0,0.0,593.0,2729.0,23.0,195.0,1412.0,8.0,Georgia,697.6,12.457142857142857
2020,5,5,1.05,Cam Akers,2.0,52.0,LAR,2020.0,RB,21.0,2023.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,398.0,1581.0,11.0,38.0,320.0,1.0,Florida St.,281.1,7.808333333333334
2020,6,1,1.06,CeeDee Lamb,1.0,17.0,DAL,2020.0,WR,21.0,2023.0,1.0,3.0,3.0,66.0,0.0,0.0,0.0,0.0,0.0,43.0,318.0,3.0,395.0,5145.0,32.0,Oklahoma,953.8,14.451515151515151
2020,7,2,1.07,Jerry Jeudy,1.0,15.0,DEN,2020.0,WR,21.0,2023.0,0.0,0.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0,0.0,211.0,3053.0,11.0,Alabama,481.1,8.440350877192984
2020,8,3,1.08,Jalen Reagor,1.0,21.0,PHI,2020.0,WR,21.0,2023.0,0.0,0.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,19.0,100.0,0.0,79.0,937.0,4.0,TCU,167.2,2.9857142857142853
2020,9,4,1.09,Justin Jefferson,1.0,22.0,MIN,2020.0,WR,21.0,2023.0,1.0,3.0,3.0,60.0,4.0,7.0,69.0,0.0,0.0,12.0,28.0,1.0,392.0,5899.0,30.0,LSU,981.5999999999999,16.36
2020,10,5,1.1,Henry Ruggs,,,,,,,,,,,,,,,,,,,,,,,,,
2020,11,6,1.11,Brandon Aiyuk,1.0,25.0,SFO,2020.0,WR,22.0,2023.0,0.0,0.0,3.0,62.0,0.0,0.0,0.0,0.0,0.0,13.0,117.0,2.0,269.0,3931.0,25.0,Arizona St.,701.3,11.311290322580644
2020,12,6,1.12,Ke'Shawn Vaughn,3.0,76.0,TAM,2020.0,RB,23.0,2023.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,103.0,384.0,2.0,14.0,81.0,1.0,Illinois,71.5,1.6627906976744187
2020,13,7,2.01,Tee Higgins,2.0,33.0,CIN,2020.0,WR,21.0,2023.0,0.0,0.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,0.0,257.0,3684.0,24.0,Clemson,643.7,11.098275862068967
2020,14,8,2.02,Michael Pittman,,,,,,,,,,,,,,,,,,,,,,,,,
2020,15,9,2.03,Denzel Mims,2.0,59.0,NYJ,2020.0,WR,22.0,2022.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,676.0,0.0,Baylor,88.60000000000001,2.9533333333333336
2020,16,7,2.04,AJ Dillon,2.0,62.0,GNB,2020.0,RB,22.0,2023.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,597.0,2428.0,16.0,86.0,763.0,2.0,Boston Col.,470.1,7.835
2020,17,8,2.05,Zack Moss,3.0,86.0,BUF,2020.0,RB,22.0,2023.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,484.0,2076.0,14.0,75.0,523.0,4.0,Utah,405.40000000000003,7.649056603773586
2020,18,10,2.06,Laviska Shenault,,,,,,,,,,,,,,,,,,,,,,,,,
2020,19,9,2.07,Antonio Gibson,3.0,66.0,WAS,2020.0,RB,22.0,2023.0,0.0,0.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,642.0,2643.0,22.0,172.0,1283.0,7.0,Memphis,652.6,10.698360655737705
2020,20,11,2.08,Bryan Edwards,3.0,81.0,LVR,2020.0,WR,21.0,2022.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,779.0,4.0,South Carolina,125.9,3.5971428571428574
2020,21,1,2.09,Joe Burrow,1.0,1.0,CIN,2020.0,QB,23.0,2023.0,0.0,1.0,3.0,52.0,1288.0,1895.0,14083.0,97.0,37.0,183.0,605.0,10.0,0.0,0.0,0.0,LSU,2036.8000000000002,39.16923076923077
2020,22,2,2.01,Tua Tagovailoa,1.0,5.0,MIA,2020.0,QB,22.0,2023.0,0.0,1.0,3.0,53.0,1096.0,1638.0,12639.0,81.0,37.0,136.0,381.0,6.0,0.0,0.0,0.0,Alabama,1750.0,33.0188679245283
2020,23,10,2.11,Anthony McFarland,,,,,,,,,,,,,,,,,,,,,,,,,
2020,24,12,2.12,Chase Claypool,2.0,49.0,PIT,2020.0,WR,22.0,2023.0,0.0,0.0,1.0,58.0,1.0,1.0,1.0,1.0,0.0,33.0,171.0,2.0,175.0,2261.0,13.0,Notre Dame,426.8,7.358620689655172
2020,25,11,3.01,Darrynton Evans,3.0,93.0,TEN,2020.0,RB,22.0,2023.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,62.0,246.0,1.0,12.0,120.0,1.0,Appalachian St.,54.6,2.873684210526316
2020,26,12,3.02,Joshua Kelley,4.0,112.0,LAC,2020.0,RB,22.0,2023.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,320.0,1148.0,6.0,50.0,319.0,0.0,UCLA,207.70000000000002,3.8462962962962965
2020,27,13,3.03,Lynn Bowden,,,,,,,,,,,,,,,,,,,,,,,,,
2020,28,13,3.04,Van Jefferson,2.0,57.0,LAR,2020.0,WR,24.0,2023.0,0.0,0.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,113.0,1600.0,10.0,Florida,278.8,4.5704918032786885
2020,29,14,3.05,KJ Hamler,2.0,46.0,DEN,2020.0,WR,21.0,2022.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,11.0,63.0,0.0,42.0,620.0,3.0,Penn St.,107.3,4.665217391304347
2020,30,15,3.06,Antonio Gandy-Golden,4.0,142.0,WAS,2020.0,WR,22.0,2021.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,1.0,3.0,0.0,Liberty,3.0,0.3
2020,31,1,3.07,Adam Trautman,3.0,105.0,NOR,2020.0,TE,23.0,2023.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,845.0,7.0,Dayton,167.5,2.7916666666666665
2020,32,16,3.08,Devin Duvernay,3.0,92.0,BAL,2020.0,WR,22.0,2023.0,1.0,2.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,27.0,219.0,1.0,94.0,898.0,5.0,Texas,194.70000000000002,3.3000000000000003
2020,33,2,3.09,Devin Asiasi,3.0,91.0,NWE,2020.0,TE,23.0,2022.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,1.0,UCLA,12.4,0.5636363636363636
2020,34,14,3.1,Lamical Perine,,,,,,,,,,,,,,,,,,,,,,,,,
2020,35,15,3.11,DeeJay Dallas,4.0,144.0,SEA,2020.0,RB,21.0,2023.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,0.0,1.0,112.0,468.0,4.0,61.0,396.0,1.0,Miami (FL),144.9,2.375409836065574
2020,36,17,3.12,Quintez Cephus,5.0,166.0,DET,2020.0,WR,22.0,2022.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,568.0,4.0,Wisconsin,99.30000000000001,4.513636363636365
2020,37,16,4.01,Eno Benjamin,7.0,222.0,ARI,2020.0,RB,21.0,2022.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,111.0,431.0,3.0,31.0,235.0,0.0,Arizona St.,100.1,4.170833333333333
2020,38,18,4.02,Tyler Johnson,5.0,161.0,TAM,2020.0,WR,22.0,2023.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,537.0,3.0,Minnesota,96.7,2.8441176470588236
2020,39,3,4.03,Cole Kmet,2.0,43.0,CHI,2020.0,TE,21.0,2023.0,0.0,0.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,211.0,2118.0,15.0,Notre Dame,408.1,6.0910447761194035
2020,40,3,4.04,Justin Herbert,1.0,6.0,LAC,2020.0,QB,22.0,2023.0,0.0,1.0,3.0,62.0,1613.0,2422.0,17223.0,114.0,42.0,224.0,911.0,11.0,3.0,0.0,0.0,Oregon,2480.9,40.01451612903226
2020,41,4,4.05,Jordan Love,1.0,26.0,GNB,2020.0,QB,21.0,2023.0,0.0,0.0,0.0,27.0,422.0,662.0,4765.0,35.0,14.0,63.0,273.0,4.0,0.0,0.0,0.0,Utah St.,709.8,26.288888888888888
2020,42,19,4.06,Donovan Peoples-Jones,6.0,187.0,CLE,2020.0,WR,21.0,2023.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,122.0,1895.0,8.0,Michigan,298.7,5.1499999999999995
2021,1,1,1.01,Najee Harris,1.0,24.0,PIT,2021.0,RB,23.0,2023.0,0.0,1.0,2.0,51.0,1.0,1.0,4.0,0.0,0.0,834.0,3269.0,22.0,144.0,866.0,6.0,Alabama,653.9,12.82156862745098
2021,2,1,1.02,Ja'Marr Chase,1.0,5.0,CIN,2021.0,WR,21.0,2023.0,0.0,3.0,2.0,45.0,1.0,1.0,-7.0,0.0,0.0,15.0,23.0,0.0,268.0,3717.0,29.0,LSU,681.3000000000001,15.140000000000002
2021,3,1,1.03,Kyle Pitts,1.0,4.0,ATL,2021.0,TE,20.0,2023.0,0.0,1.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,149.0,2049.0,6.0,Florida,315.0,7.159090909090909
2021,4,2,1.04,Travis Etienne,1.0,25.0,JAX,2021.0,RB,22.0,2023.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,487.0,2133.0,16.0,93.0,792.0,1.0,Clemson,441.0,12.970588235294118
2021,5,3,1.05,Javonte Williams,2.0,35.0,DEN,2021.0,RB,21.0,2023.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,467.0,1881.0,7.0,106.0,620.0,5.0,North Carolina,375.1,10.13783783783784
2021,6,4,1.06,Trey Sermon,3.0,88.0,SFO,2021.0,RB,22.0,2023.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,78.0,346.0,1.0,6.0,39.0,0.0,Ohio St.,47.5,1.9
2021,7,5,1.07,Michael Carter,4.0,107.0,NYJ,2021.0,RB,22.0,2023.0,0.0,0.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,291.0,1228.0,7.0,101.0,714.0,1.0,North Carolina,292.70000000000005,6.504444444444445
2021,8,2,1.08,DeVonta Smith,1.0,10.0,PHI,2021.0,WR,22.0,2023.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,3178.0,19.0,Alabama,551.8,11.036
2021,9,3,1.09,Elijah Moore,2.0,34.0,NYJ,2021.0,WR,21.0,2023.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,19.0,70.0,1.0,139.0,1624.0,8.0,Mississippi,292.9,6.656818181818181
2021,10,4,1.1,Jaylen Waddle,1.0,6.0,MIA,2021.0,WR,22.0,2023.0,0.0,0.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,8.0,41.0,1.0,251.0,3385.0,18.0,Alabama,582.1,12.385106382978725
2021,11,5,1.11,Rashod Bateman,1.0,27.0,BAL,2021.0,WR,21.0,2023.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,93.0,1167.0,4.0,Minnesota,189.0,5.5588235294117645
2021,12,1,1.12,Trevor Lawrence,1.0,1.0,JAX,2021.0,QB,21.0,2023.0,0.0,1.0,2.0,50.0,1116.0,1750.0,11770.0,58.0,39.0,205.0,964.0,11.0,0.0,0.0,0.0,Clemson,1609.4,32.188
2021,13,6,2.01,Terrace Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
2021,14,7,2.02,Rondale Moore,2.0,49.0,ARI,2021.0,WR,21.0,2023.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,52.0,249.0,1.0,135.0,1201.0,3.0,Purdue,236.5,6.064102564102564
2021,15,2,2.03,Trey Lance,1.0,3.0,SFO,2021.0,QB,21.0,2022.0,0.0,0.0,0.0,8.0,56.0,102.0,797.0,5.0,3.0,54.0,235.0,1.0,0.0,0.0,0.0,North Dakota St.,133.2,16.65
2021,16,3,2.04,Justin Fields,1.0,11.0,CHI,2021.0,QB,22.0,2023.0,0.0,0.0,1.0,40.0,578.0,958.0,6674.0,40.0,30.0,356.0,2220.0,14.0,0.0,0.0,0.0,Ohio St.,1153.4,28.835
2021,17,8,2.05,Dyami Brown,3.0,82.0,WAS,2021.0,WR,21.0,2023.0,0.0,0.0,0.0,47.0,1.0,1.0,4.0,0.0,0.0,3.0,11.0,0.0,29.0,476.0,3.0,North Carolina,81.6,1.7361702127659573
2021,18,9,2.06,Kadarius Toney,1.0,20.0,NYG,2021.0,WR,22.0,2023.0,0.0,0.0,0.0,32.0,1.0,4.0,19.0,0.0,0.0,21.0,119.0,1.0,82.0,760.0,3.0,Florida,154.8,4.8375
2021,19,10,2.07,Amari Rodgers,3.0,85.0,GNB,2021.0,WR,21.0,2023.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,20.0,249.0,1.0,Clemson,42.7,1.22
2021,20,6,2.08,Kenneth Gainwell,5.0,150.0,PHI,2021.0,RB,22.0,2023.0,0.0,0.0,0.0,49.0,1.0,1.0,17.0,0.0,0.0,205.0,895.0,11.0,86.0,605.0,1.0,Memphis,266.7,5.442857142857143
2021,21,2,2.09,Pat Freiermuth,2.0,55.0,PIT,2021.0,TE,22.0,2023.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,1537.0,11.0,Penn St.,297.20000000000005,6.754545454545456
2021,22,11,2.1,Amon-Ra St Brown,4.0,112.0,DET,2021.0,WR,21.0,2023.0,1.0,2.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,20.0,180.0,1.0,315.0,3588.0,21.0,USC,666.3,13.597959183673469
2021,23,7,2.11,Chuba Hubbard,4.0,126.0,CAR,2021.0,RB,22.0,2023.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,505.0,1980.0,12.0,78.0,578.0,1.0,Oklahoma St.,372.8,7.608163265306123
2021,24,12,2.12,Josh Palmer,3.0,77.0,LAC,2021.0,WR,21.0,2023.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,143.0,1703.0,9.0,Tennessee,297.4,6.916279069767441
2021,25,13,3.01,Nico Collins,3.0,89.0,HOU,2021.0,WR,22.0,2023.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,150.0,2224.0,11.0,Michigan,364.1,9.335897435897436
2021,26,8,3.02,Rhamondre Stevenson,4.0,120.0,NWE,2021.0,RB,23.0,2023.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,499.0,2265.0,14.0,121.0,782.0,1.0,Oklahoma,455.2,11.102439024390243
2021,27,14,3.03,D'Wayne Eskridge,2.0,56.0,SEA,2021.0,WR,24.0,2023.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,74.0,0.0,17.0,122.0,1.0,Western Michigan,34.1,1.4208333333333334
2021,28,4,3.04,Zach Wilson,1.0,2.0,NYJ,2021.0,QB,22.0,2023.0,0.0,0.0,2.0,34.0,566.0,993.0,6293.0,23.0,25.0,93.0,498.0,5.0,1.0,2.0,1.0,BYU,803.8000000000001,23.64117647058824
2021,29,3,3.05,Hunter Long,3.0,81.0,MIA,2021.0,TE,23.0,2023.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,Boston Col.,1.3,0.065
2021,30,9,3.06,Elijah Mitchell,6.0,194.0,SFO,2021.0,RB,23.0,2023.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,327.0,1523.0,9.0,28.0,158.0,1.0,Louisiana,242.10000000000002,8.966666666666667
2021,31,5,3.07,Mac Jones,1.0,15.0,NWE,2021.0,QB,23.0,2023.0,0.0,1.0,2.0,42.0,864.0,1308.0,8918.0,46.0,36.0,117.0,327.0,1.0,0.0,0.0,0.0,Alabama,1134.5000000000002,27.011904761904766
2021,32,10,3.08,Javian Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,
2021,33,15,3.09,Ihmir Smith-Marsette,5.0,157.0,MIN,2021.0,WR,22.0,2023.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,9.0,73.0,1.0,14.0,182.0,2.0,Iowa,50.5,1.5303030303030303
2021,34,11,3.1,Kylin Hill,7.0,256.0,GNB,2021.0,RB,23.0,2022.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,0.0,1.0,5.0,0.0,Mississippi St.,4.1,0.41
2021,35,6,3.11,Kellen Mond,3.0,66.0,MIN,2021.0,QB,22.0,2021.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas A&M,0.5,0.5
2021,36,12,3.12,Larry Rountree,6.0,198.0,LAC,2021.0,RB,22.0,2022.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,49.0,106.0,1.0,3.0,13.0,0.0,Missouri,19.400000000000002,1.2125000000000001
2022,1,1,1.01,Breece Hall,2.0,36.0,NYJ,2022.0,RB,21.0,2023.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,303.0,1457.0,9.0,95.0,809.0,5.0,Iowa St.,358.1,14.920833333333334
